Date,Ticker,Close,High,Low,Open,Volume,Return,RollingVol,RSI,Price_to_SMA20,Price_to_SMA50,SMA20_to_SMA50,Volume_Z,VIX,Lagged_Return,NextReturn,NextDirection,NextVolSpike,vol_threshold
2015-08-03,AAPL,26.47089958190918,27.393938591663268,26.26528171125204,27.154797643583866,279904000,-0.0235778677720384,0.0135270739592237,32.10093999633864,0.9487419862590216,0.9335054811373766,0.9839403069092328,0.8594822398330949,12.5600004196167,-0.0087439895924911,-0.032084015599809,0,0,0.0176686918038714
2015-08-04,AAPL,25.621606826782227,26.305504722408713,25.310947213727,26.24292605289268,496554400,-0.032084015599809,0.0151020448785167,26.550239693321473,0.9223847464789,0.906111596971456,0.9823575253498446,2.600658344981191,13.0,-0.0235778677720384,0.0066297424548509,1,0,0.017640225882447902
2015-08-05,AAPL,25.79147148132324,26.24740410471145,25.05393306301911,25.24390456314553,397250400,0.0066297424548509,0.0121854118072675,29.187600948273143,0.93118588316213,0.914173846930362,0.981730783789378,1.4817682643974348,12.510000228881836,-0.032084015599809,0.0021759838794972,1,0,0.017611759961024404
2015-08-06,AAPL,25.847593307495117,26.155169739950495,25.62084156704266,26.036180829783316,211612000,0.0021759838794972,0.012396184361281,30.08088304733795,0.9348788743745106,0.918548157158584,0.9825317293356822,-0.1357937625839659,13.770000457763672,0.0066297424548509,0.0033877960973267,1,0,0.0175832940396009
2015-08-07,AAPL,25.93515968322754,26.09905125335858,25.706162309759637,25.72412335826767,154681600,0.0033877960973267,0.0128852780833362,31.532179358847188,0.9407979827343572,0.9239697576289936,0.9821128176141988,-0.6060135976994789,13.390000343322754,0.0021759838794972,0.0363572902740232,1,1,0.017554828118177403
2015-08-10,AAPL,26.87809181213379,26.938708204443447,26.16191090980499,26.16191090980499,219806400,0.0363572902740232,0.0184614465246275,44.81545944277846,0.977141036233412,0.9590928751851118,0.981529625326278,-0.0445771290101159,12.229999542236328,0.0033877960973267,-0.0520382652085483,0,1,0.0175263621967539
2015-08-11,AAPL,25.479402542114254,26.5323452011804,25.443482166755924,26.449276656821382,388331200,-0.0520382652085483,0.0240557506780388,34.21246218982107,0.9306805787727556,0.9115877006409984,0.979485036469834,1.325399315538017,13.710000038146973,0.0363572902740232,0.0154200176740806,1,1,0.017640225882447902
2015-08-12,AAPL,25.872295379638672,25.91270687868641,24.612805657653865,25.263879047707533,404870000,0.0154200176740806,0.0251311124886772,38.60647121016973,0.9493167167550208,0.9277509860519308,0.9772828916604284,1.3159778916243423,13.609999656677246,-0.0520382652085483,-0.0007808598511382,0,1,0.0177240627008628
2015-08-13,AAPL,25.85209274291992,26.13272770167315,25.715142746019552,26.051904696523433,194143200,-0.0007808598511382,0.025180553486436,38.46420795826616,0.9535954270224962,0.9291784630927036,0.9743948395327018,-0.5191811654626043,13.489999771118164,0.0154200176740806,0.0070340421996788,1,1,0.01785085564060992
2015-08-14,AAPL,26.033937454223633,26.11251488140785,25.596147707869093,25.665744612966623,171718000,0.0070340421996788,0.0254355774936744,40.58645243962603,0.9655307387879866,0.9376538765053644,0.9711279391087894,-0.7060872343086402,12.829999923706056,-0.0007808598511382,0.0103485304464021,1,1,0.01798567477346024
2015-08-17,AAPL,26.3033504486084,26.41335885699809,25.93066645487652,26.05190094514377,163538800,0.0103485304464021,0.024750038535926,43.685244052909695,0.9813711264846376,0.9490316997759196,0.9670466902520752,-0.735006920842303,13.020000457763672,0.0070340421996788,-0.0056335031624235,0,1,0.0179856772543444
2015-08-18,AAPL,26.155170440673828,26.366208415520436,26.045162048893072,26.13945495613372,138242800,-0.0056335031624235,0.0222716747953444,42.37611113196304,0.9814578657799284,0.945327715874372,0.9631872633912356,-0.866462142012138,13.789999961853027,0.0103485304464021,-0.0127893984339643,0,1,0.018151742477807604
2015-08-19,AAPL,25.820661544799805,26.15966733882922,25.746573505233172,26.06537440457706,193146000,-0.0127893984339643,0.0226938442024868,39.49849865549781,0.972858366734536,0.9350335698241092,0.961119934613516,-0.3223540063262309,15.25,-0.0056335031624235,-0.0205201668879907,0,1,0.01819735575423438
2015-08-20,AAPL,25.290817260742188,25.6724800355264,25.061818225584076,25.6118636514313,274006400,-0.0205201668879907,0.0236072725073626,35.39818170760002,0.9577341154901706,0.9181829137208638,0.9587033591791136,0.3993168590096262,19.13999938964844,-0.0127893984339643,-0.0611629759770829,0,1,0.0182038734983275
2015-08-21,AAPL,23.743955612182617,25.12243395959084,23.71925960654018,24.792407077695835,513102000,-0.0611629759770829,0.0299637182605786,26.687795023987206,0.9061588331687982,0.8651622140849126,0.9547578000861922,2.1480729139160326,28.030000686645508,-0.0205201668879907,-0.0249621023802461,0,1,0.01823165407752394
2015-08-24,AAPL,23.151256561279297,24.426461573215043,20.654727956824967,21.29906628254227,648825200,-0.0249621023802461,0.0257733272700357,24.22778110054651,0.890827182520546,0.846818608878847,0.950598079509452,2.4970350864800386,40.7400016784668,-0.0611629759770829,0.0060123121528339,1,1,0.0183200578119949
2015-08-25,AAPL,23.290449142456055,24.94507298748871,23.23656772588072,24.94507298748871,414406400,0.0060123121528339,0.0227401001459751,25.953988919760093,0.9036318418488004,0.8550850007179802,0.9462758627103104,0.8537517751566821,36.02000045776367,-0.0249621023802461,0.0573552177099432,1,1,0.01843316878210098
2015-08-26,AAPL,24.626277923583984,24.67117882905996,23.584561158231732,24.04255587523785,387098400,0.0573552177099432,0.0302947664332423,40.06565336000612,0.9607933391873488,0.9067197211546024,0.9437198242043572,0.6010673391739292,30.31999969482422,0.0060123121528339,0.029446153288501,1,1,0.01861696195809314
2015-08-27,AAPL,25.35142707824707,25.423269524757387,24.70035394326412,25.19651781996925,338464400,0.029446153288501,0.0321588001816701,46.07376389559797,0.9929547789558312,0.935554564834558,0.9421925193998928,0.2117563204928123,26.100000381469727,0.0573552177099432,0.0032769941035022,1,1,0.01881020032714126
2015-08-28,AAPL,25.43450355529785,25.43899296023259,25.041614678414888,25.18305405746331,212657600,0.0032769941035022,0.0320700108786008,46.73257251411348,0.9994884584759997,0.9408050283939224,0.9412865355428351,-0.6873192374995716,26.049999237060547,0.029446153288501,-0.0046780634877902,0,1,0.019029054256146222
2015-08-31,AAPL,25.315519332885746,25.712897688577467,25.14489279503297,25.15162776011691,224917200,-0.0046780634877902,0.0317850363502382,45.86826660960751,0.9970762741744807,0.9384721869253024,0.941224068040633,-0.5768136290471207,28.43000030517578,0.0032769941035022,-0.0446967415559079,0,1,0.0193671014917399
2015-09-01,AAPL,24.183998107910156,25.117950345600565,24.103175104002545,24.72955252785661,307383600,-0.0446967415559079,0.0343885101744724,38.56384077459538,0.9552145029444628,0.8994172257489582,0.9415866519786829,0.0697360359346388,31.399999618530273,-0.0046780634877902,0.0428886901410006,1,1,0.019628630504276143
2015-09-02,AAPL,25.22121810913086,25.22121810913086,24.500547914375936,24.74750798881547,247555200,0.0428886901410006,0.0377399894054685,46.909878382188765,0.997305554754836,0.9402086188337208,0.9427488038656808,-0.3194476902317374,26.09000015258789,-0.0446967415559079,-0.0175359455840508,0,1,0.019781343781216362
2015-09-03,AAPL,24.778940200805664,25.320003407227208,24.704852174762618,25.254895903691754,212935600,-0.0175359455840508,0.0375861579388614,44.155341597244984,0.981891449460937,0.9263824866867068,0.9434673121914802,-0.5780844341117379,25.61000061035156,0.0428886901410006,-0.0099665152858824,0,1,0.020056320891693683
2015-09-04,AAPL,24.531980514526367,24.79689993781752,24.361355722674787,24.464629163909024,199985200,-0.0099665152858824,0.0315431198202081,42.64938470429148,0.974815519573742,0.9198760078189592,0.9436411191126644,-0.7022116120389613,27.799999237060547,-0.0175359455840508,0.0278209395355542,1,1,0.02040019947415016
2015-09-08,AAPL,25.2144832611084,25.270610239581423,24.767712992063736,25.08875937744384,219374400,0.0278209395355542,0.0306139699702764,47.93436622388885,1.0052584847481798,0.9476807217497522,0.9427234249976502,-0.5552332765607146,24.899999618530273,-0.0099665152858824,-0.0192324290558049,0,1,0.0204751752363368
2015-09-09,AAPL,24.72954750061035,25.598392046700837,24.644233395573615,25.540021221302467,340043200,-0.0192324290558049,0.0319008218807401,44.77700056404453,0.98740086155783,0.9316271580661198,0.943514629505472,0.3803719671920851,26.229999542236328,0.0278209395355542,0.0219703125355512,1,1,0.02050784008312296
2015-09-10,AAPL,25.272863388061523,25.43226384925164,24.673427489038136,24.756494345894133,251571200,0.0219703125355512,0.0272530396144725,48.842727004388585,1.010303402630392,0.9540795291123008,0.9443495158269204,-0.2426222558516106,24.3700008392334,-0.0192324290558049,0.014568620885071,1,1,0.02066577291102742
2015-09-11,AAPL,25.641054153442383,25.641054153442383,25.091010331279467,25.097745296086877,199662000,0.014568620885071,0.0260229618127921,51.451288280175376,1.025454689249279,0.9699224018471578,0.945846181226422,-0.6509298258516713,23.200000762939453,0.0219703125355512,0.0096312682818806,1,1,0.02093371444582374
2015-09-14,AAPL,25.888010025024418,26.242732981471587,25.78698213712246,26.173136068155117,233453600,0.0096312682818806,0.0261500273288429,53.17591114753483,1.0356333178386323,0.9810235900286514,0.9472692439791802,-0.4177548548094522,24.25,0.014568620885071,0.0084121350883861,1,1,0.021256909411155767
2015-09-15,AAPL,26.105783462524418,26.161910448542177,25.688198549523484,26.02720602467148,173364800,0.0084121350883861,0.0261019001661542,54.70399288000445,1.044758069631633,0.9908190869494036,0.9483717960644732,-0.9026906727663312,22.540000915527344,0.0096312682818806,0.0011179262814524,1,0,0.0215411065285376
2015-09-16,AAPL,26.13496780395508,26.164153216941944,25.917194847376045,26.099045714562475,148694000,0.0011179262814524,0.0200418323764683,54.91633012792541,1.0459683160893696,0.9934019262310754,0.9497438028956484,-1.109267406065193,21.350000381469727,0.0084121350883861,-0.0213902096371033,0,0,0.02212556114198305
2015-09-17,AAPL,25.57593536376953,26.15292050365913,25.531034476274716,25.96658027898249,256450400,-0.0213902096371033,0.0177772743191231,50.074041166911165,1.0240963540268386,0.973498283003939,0.950592470304241,-0.2743788778558764,21.13999938964844,0.0011179262814524,-0.0041253901438688,0,0,0.021979447488621677
2015-09-18,AAPL,25.47042465209961,25.661257767972646,25.11570341502017,25.192035291081687,297141200,-0.0041253901438688,0.016648371418041,49.1924008552191,1.0195049566967955,0.9704905138474142,0.9519232912724735,0.0470698812951731,22.280000686645508,-0.0213902096371033,0.0155135175370555,1,0,0.021833333835260323
2015-09-21,AAPL,25.86556053161621,25.901482625535643,25.517574239285192,25.519818085510373,200888000,0.0155135175370555,0.0164118186048815,52.56099700682172,1.0309436007417303,0.9868149185390396,0.9571958328555106,-0.664203362779586,20.13999938964844,-0.0041253901438688,-0.0157106373326515,0,0,0.02168722018189897
2015-09-22,AAPL,25.45919609069824,25.63431197787125,25.261628043336422,25.454704973516744,201384800,-0.0157106373326515,0.0155637998598249,48.96545795554631,1.0101008946781305,0.9732610946761828,0.9635285938305334,-0.7251489108181962,22.440000534057617,0.0155135175370555,0.0081129305913694,1,0,0.0215411065285376
2015-09-23,AAPL,25.66574478149414,25.755548290091255,25.436747461787984,25.51083377198561,143026800,0.0081129305913694,0.013914112524816,50.80746403543541,1.0135200396088198,0.98296652213861,0.9698540568748868,-1.4894222719410606,22.1299991607666,-0.0157106373326515,0.0059483175168817,1,0,0.021470057249192143
2015-09-24,AAPL,25.81841278076172,25.930666749373724,25.227957522492023,25.42552389061969,200878000,0.0059483175168817,0.0124344024711006,52.18129991467804,1.0171545764602838,0.9907299701749548,0.9740210515718396,-0.5346080633851417,23.469999313354492,0.0081129305913694,-0.0025216669508411,0,0,0.021399007969846676
2015-09-25,AAPL,25.753307342529297,26.19783384760581,25.598396305283583,26.14170685879038,224607600,-0.0025216669508411,0.0116994828549446,51.52050049705817,1.0137871036645714,0.990487983447746,0.9770177386034946,-0.0038830535143072,23.6200008392334,0.0059483175168817,-0.0197889225049343,0,0,0.021327958690501223
2015-09-28,AAPL,25.243677139282227,25.721878507170494,25.243677139282227,25.56023249186745,208436000,-0.0197889225049343,0.0127955598279784,46.55106606973799,0.99409872985016,0.9736778710773388,0.9794579168450412,-0.327733701708803,27.6299991607666,-0.0025216669508411,-0.0300606190107002,0,0,0.021256909411155767
2015-09-29,AAPL,24.48483657836914,25.48389798764426,24.215427722418397,25.331232512509576,293461600,-0.0300606190107002,0.0147964162979748,40.31546123625797,0.9657951794503836,0.9480890389600846,0.9816667748327598,1.2675075803186615,26.829999923706055,-0.0197889225049343,0.0113699302630982,1,0,0.0211858601318103
2015-09-30,AAPL,24.763227462768555,25.041616839960714,24.41075005131131,24.734040333164888,265892000,0.0113699302630982,0.0156946578696328,43.315339697320226,0.9756616325987088,0.9621912977463808,0.9861936409076072,0.8145744460815196,24.5,-0.0300606190107002,-0.0065276583807688,0,0,0.021101811569814784
2015-10-01,AAPL,24.601581573486328,24.610562097030005,24.091947567755877,24.48708203937909,255716400,-0.0065276583807688,0.0146681481130298,41.99544777342509,0.97047748150536,0.9584313391220712,0.9875874065984472,0.5960774158847929,22.549999237060547,0.0113699302630982,0.0073004890406607,1,0,0.021017763007819257
2015-10-02,AAPL,24.781185150146484,24.9226262448643,24.145828998395817,24.249102442542068,232079200,0.0073004890406607,0.0150774725068834,44.03596681523656,0.977558113181964,0.9678351523197296,0.990053828277701,0.0970645772381571,20.940000534057617,-0.0065276583807688,0.003623789087809,1,0,0.02093371444582374
2015-10-05,AAPL,24.87098693847656,25.003447501084377,24.48707860336766,24.668929469245697,208258800,0.003623789087809,0.0139108460170966,45.076348419460885,0.9804450036644992,0.9735890557646144,0.9930073100742416,-0.3973706782809293,19.540000915527344,0.0073004890406607,0.0047841338204663,1,0,0.020849665883828226
2015-10-06,AAPL,24.989973068237305,25.086511530921396,24.644230706830545,24.837307632198726,192787200,0.0047841338204663,0.0134679313322477,46.49563122182825,0.9855717223604246,0.98012582542334,0.994474377852439,-0.6779019647421007,19.399999618530273,0.003623789087809,-0.0047613548616415,0,0,0.0207656173218327
2015-10-07,AAPL,24.87098693847656,25.093249298200774,24.563412186347986,25.086514334702994,187062400,-0.0047613548616415,0.0130256802125109,45.23674757258761,0.9806055656515338,0.977532485343966,0.9968661402553574,-0.7472873187822728,18.399999618530273,0.0047841338204663,-0.0115543009119939,0,0,0.020715695116430063
2015-10-08,AAPL,24.583620071411133,24.738531102168004,24.29400461571162,24.738531102168004,247918400,-0.0115543009119939,0.0128550328181154,42.2607300880586,0.9705941618825514,0.9684486830878624,0.9977895201939732,0.694918028446549,17.420000076293945,-0.0047613548616415,0.023927028045922,1,0,0.02066577291102742
2015-10-09,AAPL,25.17183303833008,25.207753421166636,24.581376008554745,24.695875547512134,211064400,0.023927028045922,0.0157694682844841,49.57355304113579,0.9947389963081726,0.99332486808624,0.9985783926967968,-0.1917322596906443,17.079999923706055,-0.0115543009119939,-0.0046380734226496,0,0,0.02061585070562478
2015-10-12,AAPL,25.055084228515625,25.31326868629139,25.01916385100031,25.308779281424307,121868800,-0.0046380734226496,0.0145707369669671,48.26688404904962,0.991757534154565,0.9903239501047254,0.9985545014779628,-1.9444152826800267,16.170000076293945,0.023927028045922,0.0017023343341393,1,0,0.020565928500222142
2015-10-13,AAPL,25.097736358642575,25.24591067021937,24.848532472352368,24.87996343883409,132197200,0.0017023343341393,0.0102775405789088,48.79786211368117,0.9954318038568654,0.9930878186934632,0.9976452579128772,-1.5915939227657292,17.670000076293945,-0.0046380734226496,-0.0141333601652839,0,0,0.0205160062948195
2015-10-14,AAPL,24.74302101135254,25.03712587830079,24.597090501001063,24.985490008903326,177849600,-0.0141333601652839,0.0109785455124536,44.68977150250841,0.984079445414663,0.9797333517201156,0.9955835946835409,-0.726849683769576,18.030000686645508,0.0017023343341393,0.0149713211879711,1,0,0.02050784008312296
2015-10-15,AAPL,25.11345672607422,25.16733814868498,24.80588025098785,24.904664286490533,150694000,0.0149713211879711,0.011648827338214,49.47359525654975,0.9997318532877012,0.9949354732778316,0.9952023335116352,-1.1611889449117607,16.049999237060547,-0.0141333601652839,-0.0073306232609516,0,0,0.02049967387142642
2015-10-16,AAPL,24.929359436035156,25.144886831908376,24.814859918182066,25.09549481585961,156930400,-0.0073306232609516,0.0118433800951685,47.28477416496536,0.9934731193281506,0.9883610729557942,0.9948543687062076,-0.9611438015822558,15.050000190734863,0.0149713211879711,0.006214000069165,1,0,0.020491507659729877
2015-10-19,AAPL,25.08427047729492,25.08875988200489,24.72056703284584,24.875478044661843,119036800,0.006214000069165,0.0119433269969011,49.316760665289465,1.0012052178276376,0.9951741878283076,0.993976229955717,-1.5817226319017157,14.979999542236328,-0.0073306232609516,0.0182582332411909,1,0,0.020483341448033338
2015-10-20,AAPL,25.542264938354492,25.63206844763822,24.879967268998524,24.99671063206574,195871200,0.0182582332411909,0.0131291284431206,54.85710423375698,1.0193164748328942,1.0144195254765973,0.9951958498884268,-0.0083808810815249,15.75,0.006214000069165,-8.766753067224187e-05,0,0,0.0204751752363368
2015-10-21,AAPL,25.54002571105957,25.94863012497534,25.52655406887217,25.59390714122984,167180800,-8.766753067224187e-05,0.0129329136745149,54.825548523831785,1.0194828550932282,1.0142817527216723,0.9948982934381178,-0.6327382503060109,16.700000762939453,0.0182582332411909,0.0152950685528339,1,0,0.02045643129579014
2015-10-22,AAPL,25.930662155151367,25.930662155151367,25.616350756153427,25.667988326224386,166616400,0.0152950685528339,0.0124138721327811,59.23140259892797,1.034844075741674,1.0297475237147098,0.995075053192616,-0.6026851583486507,14.449999809265137,-8.766753067224187e-05,0.0309955730487412,1,0,0.020437687355243483
2015-10-23,AAPL,26.734397888183594,26.76807441165536,26.117001238351396,26.200068055008064,237467600,0.0309955730487412,0.0137176777324474,66.47605486245385,1.0648350608147297,1.060921692552143,0.9963249066389752,0.8399472830481267,14.460000038146973,0.0152950685528339,-0.0319110501291189,0,0,0.02041894341469682
2015-10-26,AAPL,25.881275177001953,26.521122466591017,25.800452181173895,26.509898097251355,265335200,-0.0319110501291189,0.0181048506506514,55.25258197227836,1.0295477553704169,1.0271910261129529,0.9977109082651382,1.2902788526955873,15.289999961853027,0.0309955730487412,-0.0063324834209604,0,0,0.02040019947415016
2015-10-27,AAPL,25.717382431030273,26.16415270371521,25.591656833481853,25.908213816821572,279537600,-0.0063324834209604,0.0183648572419298,53.38776307970814,1.020526329361543,1.0211613233806458,1.0006222220836771,1.6214171289846242,15.43000030517578,-0.0319110501291189,0.0412047037393994,1,1,0.0203814555336035
2015-10-28,AAPL,26.77705955505371,26.78379623162936,26.05638931881799,26.25171183088282,342205600,0.0412047037393994,0.020923603116618,62.25754164849946,1.0583479943825629,1.0627131335842854,1.0041244838416965,2.4245437112641968,14.329999923706056,-0.0063324834209604,0.0105643672281521,1,1,0.020313530902176465
2015-10-29,AAPL,27.0599422454834,27.09586433873484,26.552553811894786,26.649092296433416,204909200,0.0105643672281521,0.0208095454723027,64.21516591080476,1.0643578386921968,1.0728846526308893,1.0080112285818927,0.0899776756924375,14.609999656677246,0.0412047037393994,-0.0085457295564178,0,1,0.020437687355243483
2015-10-30,AAPL,26.82869529724121,27.21484917725064,26.817469216575585,27.163211604191947,197461200,-0.0085457295564178,0.0209102832929525,61.411025082312214,1.0510298685152646,1.062420459971503,1.010837552573391,-0.0116775536422942,15.06999969482422,0.0105643672281521,0.0140587601431909,1,1,0.020491507659729877
2015-11-02,AAPL,27.205873489379883,27.246284988953487,26.853396075877775,27.120561084884372,128813200,0.0140587601431909,0.0210009030275989,64.16008632271175,1.0609537442343928,1.0744109012815273,1.012684018620289,-1.1299012836238242,14.149999618530272,-0.0085457295564178,0.0114700849631508,1,1,0.020565928500222142
2015-11-03,AAPL,27.517927169799805,27.72447398119263,27.09809687269699,27.11830346993051,182076000,0.0114700849631508,0.0207532995910564,66.29917654775554,1.0678593237658525,1.082999264435537,1.014177841905517,-0.199186356711,14.539999961853027,0.0140587601431909,-0.0046500670013603,0,1,0.0207656173218327
2015-11-04,AAPL,27.38996696472168,27.79857132141872,27.304654569493785,27.64366030440483,179544400,-0.0046500670013603,0.0209916033509499,64.59661733045493,1.0577240054733243,1.074496036168571,1.0158567174503534,-0.236149078603577,15.510000228881836,0.0114700849631508,-0.0046100929713456,0,1,0.02076315377567744
2015-11-05,AAPL,27.263696670532227,27.66277755310467,27.09685018028943,27.473382798614946,158210800,-0.0046100929713456,0.0210838205386298,62.880599817294055,1.047427515473706,1.0673338809554953,1.019005005298898,-0.5360759766315322,15.050000190734863,-0.0046500670013603,0.0011581759068768,1,0,0.0207919742121147
2015-11-06,AAPL,27.29527282714844,27.464374553839395,27.19606765055344,27.306546963671188,132169200,0.0011581759068768,0.0190441054803093,63.14426921369161,1.0443806364376862,1.0669461765677906,1.0216066243884738,-0.906620382485652,14.329999923706056,-0.0046100929713456,-0.0040477733123959,0,0,0.020849840600562622
2015-11-09,AAPL,27.18478775024414,27.464368730775384,27.0675446681476,27.27272049186438,135485600,-0.0040477733123959,0.0151278626941085,61.49819215375954,1.0359324477047982,1.0611753728827664,1.024367346764643,-0.8717506022274666,16.520000457763672,0.0011581759068768,-0.0315169282810265,0,0,0.020829693036432662
2015-11-10,AAPL,26.32800674438477,26.62111704753071,26.167924007192937,26.35731880681423,236511600,-0.0315169282810265,0.0188640310236233,50.50338534096734,1.0009367436073822,1.0269186448819636,1.02595758567214,0.8039287878986557,15.289999961853027,-0.0040477733123959,-0.0056520619688197,0,0,0.0208095454723027
2015-11-11,AAPL,26.17919921875,26.47456298485306,25.97627682516367,26.237821625828612,180872000,-0.0056520619688197,0.0131331329528015,48.869203926554256,0.9925696448877196,1.019527594952896,1.0271597567022377,-0.1751173242426663,16.059999465942383,-0.0315169282810265,-0.0033590179986944,0,0,0.0208007598422087
2015-11-12,AAPL,26.091262817382812,26.33927827697718,26.075480062322935,26.21301623649815,130102400,-0.0033590179986944,0.0123467394269544,47.88317158070466,0.987405283305614,1.0154148736585766,1.028366862955394,-1.0313214805438646,18.3700008392334,-0.0056520619688197,-0.0292081428513781,0,0,0.0207919742121147
2015-11-13,AAPL,25.329185485839844,26.05745107970351,25.313402725363137,25.974026934217,183249600,-0.0292081428513781,0.0147643069246618,40.29522124298078,0.9578403482789072,0.985334485166184,1.0287043001860172,-0.1373116319473247,20.079999923706055,-0.0033590179986944,0.0163788006254317,1,0,0.0207831885820207
2015-11-16,AAPL,25.744047164916992,25.75757475270898,25.02705576868221,25.11273335835102,152426800,0.0163788006254317,0.0151220629058893,45.37047708443574,0.9723156652759382,1.0005295670869974,1.0290172243630902,-0.7253544450018604,18.15999984741211,-0.0292081428513781,-0.0042914524725139,0,0,0.0207744029519267
2015-11-17,AAPL,25.633567810058594,25.94020574759523,25.550143671693338,25.910893680503573,110467600,-0.0042914524725139,0.013943381050035,44.29072481365422,0.9679761214196962,0.9959114236132094,1.0288594951624854,-1.3318632431712385,18.84000015258789,0.0163788006254317,0.0316649468442424,1,0,0.0207656173218327
2015-11-18,AAPL,26.445253372192383,26.49034647415032,26.041663744960054,26.10028615365863,186698800,0.0316649468442424,0.018576794740129,53.11836980952772,0.9969231300203116,1.026078971485675,1.0292458270727147,-0.0481026631018949,16.850000381469727,-0.0042914524725139,0.0127032745714024,1,0,0.02076315377567744
2015-11-19,AAPL,26.78119468688965,26.99989978711818,26.325748282437807,26.52416028790941,173183200,0.0127032745714024,0.019241053542373,56.211097560531165,1.0079713862813575,1.0378987064733345,1.029690644594968,-0.2857257443616109,16.989999771118164,0.0316649468442424,0.004377946136399,1,0,0.02076069022952218
2015-11-20,AAPL,26.898441314697266,27.03823093622671,26.79697927435134,26.875893047826228,137148400,0.004377946136399,0.0193194331462806,57.27056535511176,1.0120717966259956,1.041427601293892,1.0290056543080854,-0.8179033389112458,15.470000267028809,0.0127032745714024,-0.0129923495996817,0,0,0.02075822668336692
2015-11-23,AAPL,26.548967361450195,26.995396614093863,26.456524271484874,26.89167938918934,129930000,-0.0129923495996817,0.0196650096051943,53.14322096428207,0.9976694153234148,1.0273711950498523,1.0297711639449318,-0.8551600730911036,15.619999885559082,0.004377946136399,0.0095965998302358,1,0,0.020755763137211662
2015-11-24,AAPL,26.803747177124023,26.909717854981725,26.406923078164844,26.4542713495114,171212800,0.0095965998302358,0.0169646533901153,55.652468895848926,1.0051918559425976,1.0366704713544628,1.0313160271104134,-0.0278927573404868,15.93000030517578,-0.0129923495996817,-0.0071500630866989,0,0,0.0207532995910564
2015-11-25,AAPL,26.612098693847656,26.882662453768145,26.58729697285016,26.878152111664143,85553200,-0.0071500630866989,0.0170453847078413,53.33860480846472,0.9983134664963034,1.0288784804057072,1.030616649915257,-2.052798954324666,15.1899995803833,0.0095965998302358,-0.0018640515283244,0,0,0.020705840931809022
